station,name,date,year,month,day,day_of_year,precipitation,max_temp,min_temp,avg_temp,price_usd_per_tonne
GHM00065439,SUNYANI,2015-06-23,2015,6,23,174,0.0,86.0,73.4,82,3285.68
GHM00065457,AKIM ODA,2015-06-23,2015,6,23,174,0.0,85.66666666666667,73.2,81,3285.68
GHM00065459,KOFORIDUA,2015-06-23,2015,6,23,174,0.0,85.33333333333333,73.0,79,3285.68
GHM00065472,KOTOKA INTERNATIONAL,2015-06-23,2015,6,23,174,0.04,85.0,76.0,80,3285.68
GHM00065442,KUMASI,2015-06-23,2015,6,23,174,0.0,87.0,74.5,80,3285.68
GHM00065432,WENCHI,2015-06-23,2015,6,23,174,0.0,87.0,73.0,80,3285.68
GHM00065465,AXIM,2015-06-23,2015,6,23,174,0.01,84.0,78.0,80,3285.68
GHM00065445,SEFWI BEKWAI,2015-06-23,2015,6,23,174,0.0,84.5,77.2,83,3285.68
GHM00065439,SUNYANI,2015-06-24,2015,6,24,175,0.0,85.0,76.4,81,3314.0
GHM00065459,KOFORIDUA,2015-06-24,2015,6,24,175,0.0,89.0,75.6,83,3314.0
GHM00065472,KOTOKA INTERNATIONAL,2015-06-24,2015,6,24,175,0.0,86.0,74.8,80,3314.0
GHM00065442,KUMASI,2015-06-24,2015,6,24,175,0.0,86.0,74.0,80,3314.0
GHM00065453,HO,2015-06-24,2015,6,24,175,0.0,88.0,74.33333333333333,84,3314.0
GHM00065432,WENCHI,2015-06-24,2015,6,24,175,0.0,86.0,74.66666666666667,80,3314.0
GHM00065445,SEFWI BEKWAI,2015-06-24,2015,6,24,175,0.0,91.0,75.0,85,3314.0
GHM00065467,TAKORADI,2015-06-24,2015,6,24,175,0.0,85.0,75.33333333333333,81,3314.0
GHM00065457,AKIM ODA,2015-06-24,2015,6,24,175,0.0,84.5,75.66666666666667,85,3314.0
GHM00065472,KOTOKA INTERNATIONAL,2015-06-25,2015,6,25,176,0.31,84.0,76.0,79,3305.18
GHM00065442,KUMASI,2015-06-25,2015,6,25,176,0.0,87.0,75.0,79,3305.18
GHM00065459,KOFORIDUA,2015-06-25,2015,6,25,176,0.0,87.0,74.0,78,3305.18
GHM00065445,SEFWI BEKWAI,2015-06-25,2015,6,25,176,0.0,87.0,73.0,79,3305.18
GHM00065432,WENCHI,2015-06-25,2015,6,25,176,0.0,87.0,72.0,78,3305.18
GHM00065439,SUNYANI,2015-06-25,2015,6,25,176,0.0,87.0,72.0,79,3305.18
GHM00065432,WENCHI,2015-06-26,2015,6,26,177,0.0,86.4,73.0,84,3352.21
GHM00065445,SEFWI BEKWAI,2015-06-26,2015,6,26,177,0.0,85.8,75.0,83,3352.21
GHM00065459,KOFORIDUA,2015-06-26,2015,6,26,177,0.0,85.2,74.0,79,3352.21
GHM00065439,SUNYANI,2015-06-26,2015,6,26,177,0.0,84.6,74.0,80,3352.21
GHM00065472,KOTOKA INTERNATIONAL,2015-06-26,2015,6,26,177,0.0,84.0,77.0,80,3352.21
GHM00065442,KUMASI,2015-06-26,2015,6,26,177,0.0,87.0,74.0,81,3352.21
GHM00065453,HO,2015-06-26,2015,6,26,177,0.0,87.33333333333333,74.0,80,3352.21
GHM00065472,KOTOKA INTERNATIONAL,2015-06-29,2015,6,29,180,0.0,87.66666666666667,73.0,79,3362.95
GHM00065439,SUNYANI,2015-06-30,2015,6,30,181,0.01,88.0,72.0,80,3315.65
GHM00065459,KOFORIDUA,2015-06-30,2015,6,30,181,0.04,84.0,74.0,78,3315.65
GHM00065467,TAKORADI,2015-06-30,2015,6,30,181,0.02,85.0,77.0,80,3315.65
GHM00065432,WENCHI,2015-06-30,2015,6,30,181,0.31,85.0,70.0,79,3315.65
GHM00065472,KOTOKA INTERNATIONAL,2015-06-30,2015,6,30,181,0.0,85.0,77.0,79,3315.65
GHM00065457,AKIM ODA,2015-06-30,2015,6,30,181,0.28,86.0,73.0,79,3315.65
GHM00065442,KUMASI,2015-06-30,2015,6,30,181,0.2,87.0,70.0,79,3315.65
GHM00065472,KOTOKA INTERNATIONAL,2015-07-01,2015,7,1,182,0.0,84.0,76.0,80,3316.07
GHM00065442,KUMASI,2015-07-01,2015,7,1,182,0.0,87.0,76.0,82,3316.07
GHM00065432,WENCHI,2015-07-01,2015,7,1,182,0.0,89.0,76.0,78,3316.07
GHM00065467,TAKORADI,2015-07-01,2015,7,1,182,0.0,83.0,76.0,80,3316.07
GHM00065445,SEFWI BEKWAI,2015-07-01,2015,7,1,182,0.0,92.0,75.0,84,3316.07
GHM00065439,SUNYANI,2015-07-01,2015,7,1,182,0.0,87.0,74.0,80,3316.07
GHM00065465,AXIM,2015-07-01,2015,7,1,182,0.02,84.0,78.0,80,3316.07
