date,precipitation,avg_temp,max_temp,min_temp,year_month
2012-09-12,0.04,78.22222,84.875,71.75,2012-09
2012-09-13,0.01667,78.44444,86.22222,72.625,2012-09
2012-09-14,0.0,77.44444,85.0,72.125,2012-09
2012-09-15,,77.33333,,72.0,2012-09
2012-09-16,,79.625,86.0,,2012-09
2012-09-17,0.0,78.44444,84.4,72.25,2012-09
2012-09-18,,77.85714,86.0,,2012-09
2012-09-19,,79.0,,,2012-09
2012-09-20,0.20667,76.77778,,73.33333,2012-09
2012-09-21,0.22714,78.375,86.0,73.4,2012-09
2012-09-22,0.042,79.875,87.0,73.33333,2012-09
2012-09-23,0.3875,78.0,,72.5,2012-09
2012-09-24,0.27857,80.66667,88.0,73.33333,2012-09
2012-09-25,0.04667,79.57143,,74.2,2012-09
2012-09-26,0.005,78.77778,,74.2,2012-09
2012-09-27,0.0,78.71429,,,2012-09
2012-09-28,,79.33333,86.0,,2012-09
2012-09-29,0.0,78.5,,73.71429,2012-09
2012-09-30,0.2475,77.6,86.0,70.5,2012-09
2012-10-01,,80.0,,,2012-10
2012-10-02,0.19833,80.5,87.75,73.5,2012-10
2012-10-03,0.39,77.875,87.42857,72.875,2012-10
2012-10-04,0.372,78.66667,84.5,73.625,2012-10
2012-10-05,0.32,78.42857,,70.8,2012-10
2012-10-06,0.05143,78.57143,88.16667,72.25,2012-10
2012-10-07,0.67667,79.125,85.66667,71.33333,2012-10
2012-10-08,0.06833,78.85714,86.66667,72.71429,2012-10
2012-10-09,0.0,80.0,87.16667,,2012-10
2012-10-10,0.47333,79.33333,,73.125,2012-10
2012-10-11,0.276,78.57143,88.0,73.0,2012-10
2012-10-12,0.02333,81.28571,,74.85714,2012-10
2012-10-13,0.11667,79.71429,87.33333,74.42857,2012-10
2012-10-14,0.12,77.5,89.0,73.0,2012-10
2012-10-15,0.34333,79.375,,74.125,2012-10
2012-10-16,0.29,79.88889,87.77778,73.57143,2012-10
2012-10-17,0.24833,81.33333,,74.42857,2012-10
2012-10-18,0.23222,80.11111,89.0,73.44444,2012-10
2012-10-19,1.62333,78.25,,71.5,2012-10
2012-10-20,1.04625,76.75,,70.125,2012-10
2012-10-21,0.0,76.5,,73.75,2012-10
2012-11-08,,81.2,88.4,,2012-11
2012-11-09,0.275,76.4,,73.25,2012-11
2012-11-10,,80.0,,,2012-11
2012-11-11,,82.0,,,2012-11
2012-11-12,,80.0,,,2012-11
2012-11-13,0.62333,80.11111,90.0,73.0,2012-11
2012-11-14,0.0,82.0,90.0,,2012-11
2012-11-16,,85.0,91.0,,2012-11
2012-11-17,0.39,81.85714,90.57143,76.2,2012-11
2012-11-18,0.02,81.57143,,75.16667,2012-11
2012-11-19,0.0,80.14286,,74.75,2012-11
2012-11-20,,81.75,,,2012-11
2012-11-21,,83.4,90.0,,2012-11
2012-11-22,0.42,81.55556,,74.11111,2012-11
2012-11-23,0.236,79.28571,91.0,73.57143,2012-11
2012-11-24,,83.0,91.0,,2012-11
2012-11-25,,83.0,92.0,,2012-11
2012-11-26,,82.0,87.0,,2012-11
2012-11-27,,83.0,,76.0,2012-11
2012-11-28,,83.0,,,2012-11
2012-11-29,,83.0,,,2012-11
2012-11-30,,84.0,,,2012-11
2012-12-01,,84.0,,,2012-12
2012-12-02,,81.0,,,2012-12
2012-12-03,,79.14286,,,2012-12
2012-12-04,,82.0,,,2012-12
2012-12-05,,80.25,,,2012-12
2012-12-06,,81.33333,89.33333,,2012-12
2012-12-07,,82.71429,89.57143,,2012-12
2012-12-08,,79.75,,,2012-12
2012-12-09,,82.0,,,2012-12
2012-12-10,,82.0,,76.0,2012-12
2012-12-11,,81.2,89.8,,2012-12
2012-12-12,,83.0,,,2012-12
2012-12-13,,83.0,,76.0,2012-12
2012-12-14,,82.0,,,2012-12
2012-12-15,,84.14286,89.71429,,2012-12
2012-12-16,,82.375,89.75,,2012-12
2012-12-17,,81.75,,,2012-12
2012-12-18,,82.0,,,2012-12
2012-12-19,,80.8,87.6,74.0,2012-12
2012-12-20,,79.6,88.8,74.5,2012-12
2012-12-21,,82.0,,,2012-12
2012-12-22,,81.4,,,2012-12
2012-12-23,,82.77778,,72.77778,2012-12
2012-12-24,,80.33333,91.0,,2012-12
2012-12-25,,84.0,92.0,,2012-12
2012-12-26,,83.0,,,2012-12
2012-12-27,,82.0,89.5,,2012-12
2012-12-28,,80.25,,,2012-12
2012-12-29,,76.0,,69.0,2012-12
2012-12-30,,84.5,,,2012-12
2012-12-31,,84.0,,,2012-12
2013-01-01,,83.0,94.0,,2013-01
2013-01-02,,80.66667,92.8,67.0,2013-01
2013-01-03,,76.33333,,70.33333,2013-01
2013-01-04,,83.0,,,2013-01
2013-01-05,,83.0,,,2013-01
2013-01-06,,82.6,91.2,,2013-01
2013-01-07,,82.0,,,2013-01
2013-01-08,,79.66667,,,2013-01
2013-01-09,,81.16667,91.83333,,2013-01
2013-01-10,,82.8,93.2,,2013-01
2013-01-11,,82.0,,,2013-01
2013-01-12,,82.0,92.75,,2013-01
2013-01-13,,81.33333,,71.4,2013-01
2013-01-14,,82.5,,,2013-01
2013-01-15,,84.0,,,2013-01
2013-01-16,,86.25,92.5,,2013-01
2013-01-17,,86.0,93.5,,2013-01
2013-01-18,,82.66667,,,2013-01
2013-01-19,,84.0,91.0,,2013-01
2013-01-20,,84.8,94.8,,2013-01
2013-01-21,,84.0,,,2013-01
2013-01-22,,83.85714,,75.83333,2013-01
2013-01-23,0.18,81.0,,74.0,2013-01
2013-01-24,0.0,81.0,,,2013-01
2013-01-25,,83.0,,,2013-01
2013-01-26,,84.375,92.83333,73.75,2013-01
2013-01-27,,80.71429,,73.33333,2013-01
2013-01-28,,83.0,,,2013-01
2013-01-29,,80.0,88.0,,2013-01
2013-01-30,,81.85714,,70.5,2013-01
2013-01-31,,85.14286,94.71429,,2013-01
2013-02-01,,82.11111,93.8,68.44444,2013-02
2013-02-02,,80.4,,,2013-02
2013-02-03,,83.0,,,2013-02
2013-02-04,,83.0,,,2013-02
2013-02-05,,85.8,94.2,,2013-02
2013-02-06,,86.28571,96.0,,2013-02
2013-02-07,,83.42857,,75.5,2013-02
2013-02-08,,84.33333,,,2013-02
2013-02-09,,83.0,,,2013-02
2013-02-10,,86.5,94.75,,2013-02
2013-02-11,,85.125,,,2013-02
2013-02-12,,82.14286,,76.14286,2013-02
2013-02-13,,87.33333,96.0,76.8,2013-02
2013-02-14,,87.5,,,2013-02
2013-02-15,,83.0,,76.14286,2013-02
2013-02-16,,81.75,,,2013-02
2013-02-17,,84.0,,,2013-02
2013-02-18,,84.83333,92.66667,,2013-02
2013-02-19,,83.0,,,2013-02
2013-02-20,,84.44444,95.0,76.71429,2013-02
2013-02-21,,83.33333,,76.625,2013-02
2013-02-22,0.59,82.5,,74.0,2013-02
2013-02-23,0.0,83.42857,,73.5,2013-02
2013-02-24,,85.0,,,2013-02
2013-02-25,,83.0,94.8,,2013-02
2013-02-26,0.84571,83.0,94.0,72.75,2013-02
2013-02-27,1.39,82.6,,73.4,2013-02
2013-02-28,0.19667,83.625,94.71429,77.0,2013-02
2013-03-01,0.0,86.16667,92.2,,2013-03
2013-03-02,,85.66667,96.25,,2013-03
2013-03-03,,85.0,,,2013-03
2013-03-04,,84.5,,,2013-03
2013-03-05,1.43,81.44444,91.125,70.33333,2013-03
2013-03-06,,84.0,,78.0,2013-03
2013-03-07,,83.77778,94.5,77.25,2013-03
2013-03-08,,86.85714,94.66667,,2013-03
2013-03-09,0.02333,81.71429,,74.0,2013-03
2013-03-10,0.0,83.66667,90.33333,,2013-03
2013-03-11,,86.375,94.5,,2013-03
2013-03-12,,83.33333,,75.5,2013-03
2013-03-13,0.395,82.875,94.5,75.375,2013-03
2013-03-14,,85.0,,,2013-03
2013-03-15,0.08,82.85714,,76.66667,2013-03
2013-03-16,,83.0,88.0,,2013-03
2013-03-17,,86.44444,93.125,,2013-03
2013-03-18,,84.0,,76.0,2013-03
2013-03-19,0.12,83.25,,75.0,2013-03
2013-03-20,0.0,88.625,94.57143,,2013-03
2013-03-21,0.12,85.11111,93.28571,74.66667,2013-03
2013-03-22,,80.0,,,2013-03
2013-03-23,,83.42857,93.42857,,2013-03
2013-03-24,,84.44444,,74.33333,2013-03
2013-03-25,,88.0,95.14286,,2013-03
2013-03-26,,82.11111,93.71429,,2013-03
2013-03-27,0.63,81.0,,71.0,2013-03
2013-03-28,0.0,80.875,87.83333,,2013-03
2013-03-29,,83.75,,,2013-03
2013-03-30,,84.0,,,2013-03
2013-03-31,,83.0,,,2013-03
2013-04-01,0.652,82.42857,,73.0,2013-04
2013-04-02,0.06667,80.5,,74.83333,2013-04
2013-04-03,0.17333,80.75,92.0,72.5,2013-04
2013-04-04,0.0,84.0,94.0,,2013-04
2013-04-05,,85.75,,,2013-04
2013-04-06,,83.66667,,,2013-04
2013-04-07,,82.55556,,73.85714,2013-04
2013-04-08,,85.0,,,2013-04
2013-04-09,0.215,83.85714,,75.16667,2013-04
2013-04-10,,84.0,,,2013-04
2013-04-11,,83.4,,,2013-04
2013-04-12,,84.33333,93.6,,2013-04
2013-04-13,,85.0,,,2013-04
2013-04-14,0.42333,83.875,92.125,73.5,2013-04
2013-04-15,0.0,84.5,,,2013-04
2013-04-16,,84.28571,94.42857,,2013-04
2013-04-17,,85.0,,,2013-04
2013-04-18,0.6675,79.33333,,73.5,2013-04
2013-04-19,0.68167,81.85714,90.85714,73.8,2013-04
2013-04-20,0.0,84.0,,,2013-04
2013-04-21,,84.25,92.5,,2013-04
2013-04-22,0.01333,80.375,,74.42857,2013-04
2013-04-23,0.31667,80.0,,74.5,2013-04
2013-04-24,0.0575,82.5,91.625,73.4,2013-04
2013-04-25,0.0,85.88889,,,2013-04
2013-04-26,,78.22222,,,2013-04
2013-04-27,,80.5,,,2013-04
2013-04-28,,85.0,,,2013-04
2013-04-29,,85.71429,92.0,,2013-04
2013-04-30,,85.55556,92.88889,80.0,2013-04
2013-05-01,0.12,78.0,,,2013-05
2013-05-02,0.67667,82.42857,91.66667,71.66667,2013-05
2013-05-03,0.0,85.0,,,2013-05
2013-05-04,,83.6,,,2013-05
2013-05-05,,85.0,,,2013-05
2013-05-06,,82.16667,,,2013-05
2013-05-07,,83.14286,91.16667,,2013-05
2013-05-08,,81.0,,,2013-05
2013-05-09,,83.66667,90.4,,2013-05
2013-05-10,,84.33333,91.4,,2013-05
2013-05-11,,77.0,84.75,,2013-05
2013-05-12,,81.66667,90.0,72.0,2013-05
2013-05-13,,80.0,,77.0,2013-05
2013-05-14,,83.42857,,,2013-05
2013-05-15,,82.0,,,2013-05
2013-05-16,,81.28571,,,2013-05
2013-05-17,,83.0,,,2013-05
2013-05-18,,83.0,,,2013-05
2013-05-19,0.45375,79.5,87.57143,70.71429,2013-05
2013-05-20,0.0,82.0,,,2013-05
2013-05-21,18.56,81.16667,,,2013-05
2013-05-22,0.0,84.33333,,,2013-05
2013-05-23,,80.57143,,,2013-05
2013-05-24,,82.14286,,73.5,2013-05
2013-05-25,,85.55556,,,2013-05
2013-05-26,,79.14286,86.0,,2013-05
2013-05-27,,77.8,86.0,,2013-05
2013-05-28,0.12,79.33333,,71.8,2013-05
2013-05-29,0.0,82.0,,77.0,2013-05
2013-05-30,,81.5,,,2013-05
2013-05-31,,80.8,,,2013-05
2013-06-01,,80.33333,,,2013-06
2013-06-02,,79.0,,,2013-06
2013-06-03,,79.4,86.8,,2013-06
2013-06-04,,82.57143,,,2013-06
2013-06-05,0.505,79.22222,87.6,73.0,2013-06
2013-06-06,0.0,78.125,,,2013-06
2013-06-07,0.0,77.6,,72.25,2013-06
2013-06-08,,80.0,,,2013-06
2013-06-09,,77.0,,,2013-06
2013-06-10,,77.5,,,2013-06
2013-06-11,0.352,79.16667,,74.8,2013-06
2013-06-12,0.0,80.5,87.5,,2013-06
2013-06-13,,82.0,87.88889,,2013-06
2013-06-14,,83.0,88.66667,,2013-06
2013-06-15,0.04,79.42857,86.16667,75.0,2013-06
2013-06-16,0.324,80.0,,73.2,2013-06
2013-06-17,0.03,80.6,,75.66667,2013-06
2013-06-18,,82.0,,,2013-06
2013-06-19,,81.5,86.42857,,2013-06
2013-06-20,0.01,79.125,,74.71429,2013-06
2013-06-21,0.005,79.6,86.0,74.5,2013-06
2013-06-22,0.0,79.0,,,2013-06
2013-06-23,,79.44444,86.88889,73.42857,2013-06
2013-06-24,,79.88889,85.55556,,2013-06
2013-06-25,,78.25,,,2013-06
2013-06-26,0.0,78.71429,,71.83333,2013-06
2013-06-27,,76.0,,72.33333,2013-06
2013-06-28,,80.33333,84.33333,,2013-06
2013-06-29,0.0,79.0,,76.0,2013-06
2013-06-30,,78.75,84.0,,2013-06
2013-07-01,,77.83333,82.33333,,2013-07
2013-07-02,0.0,78.0,,70.0,2013-07
2013-07-03,,79.375,84.375,,2013-07
2013-07-04,,80.42857,86.42857,,2013-07
2013-07-05,0.37167,75.75,84.5,72.14286,2013-07
2013-07-06,0.0,77.75,,,2013-07
2013-07-07,,78.0,,,2013-07
2013-07-08,0.1425,76.0,,72.71429,2013-07
2013-07-09,0.0,78.0,,,2013-07
2013-07-10,,78.625,,,2013-07
2013-07-11,,76.625,,73.66667,2013-07
2013-07-12,,78.0,85.0,,2013-07
2013-07-13,,78.0,,,2013-07
2013-07-14,,77.8,,,2013-07
2013-07-15,0.04333,77.88889,,73.0,2013-07
2013-07-16,0.0,79.0,,,2013-07
2013-07-17,0.01,77.0,,73.33333,2013-07
2013-07-18,0.0,80.75,85.875,,2013-07
2013-07-19,,78.88889,83.75,,2013-07
2013-07-20,0.0,76.28571,,73.66667,2013-07
2013-07-21,0.02,77.5,,73.0,2013-07
2013-07-22,,77.0,,,2013-07
2013-07-23,,78.0,,,2013-07
2013-07-24,,75.22222,,,2013-07
2013-07-25,,74.77778,,,2013-07
2013-07-26,0.066,74.875,82.57143,71.625,2013-07
2013-07-27,,76.0,,,2013-07
2013-07-28,,75.0,,,2013-07
2013-07-29,,76.0,,,2013-07
2013-07-30,,77.77778,83.11111,,2013-07
2013-07-31,,77.0,,,2013-07
2013-08-01,,75.33333,,70.0,2013-08
2013-08-02,,75.0,,,2013-08
2013-08-03,,76.0,,,2013-08
2013-08-04,,75.4,,,2013-08
2013-08-05,,76.0,,,2013-08
2013-08-06,,77.0,,,2013-08
2013-08-07,,77.125,81.25,,2013-08
2013-08-08,,77.0,,,2013-08
2013-08-09,,75.5,,,2013-08
2013-08-10,,76.0,,,2013-08
2013-08-11,,76.0,,,2013-08
2013-08-12,,75.71429,81.57143,,2013-08
2013-08-13,,76.5,,,2013-08
2013-08-14,,76.0,,,2013-08
2013-08-15,,76.0,,,2013-08
2013-08-16,0.0,74.33333,,72.0,2013-08
2013-08-17,,77.0,,,2013-08
2013-08-18,,76.0,,,2013-08
2013-08-19,,78.5,87.0,,2013-08
2013-08-20,,77.55556,,,2013-08
2013-08-21,,77.0,,,2013-08
2013-08-22,,77.0,84.0,,2013-08
2013-08-23,,77.55556,82.75,,2013-08
2013-08-24,,77.57143,82.85714,,2013-08
2013-08-25,,77.2,,,2013-08
2013-08-26,,78.0,,,2013-08
2013-08-27,,78.0,,,2013-08
2013-08-28,,79.0,,,2013-08
2013-08-29,0.04,77.11111,,72.22222,2013-08
2013-08-30,,77.0,,,2013-08
2013-08-31,,77.0,,,2013-08
2013-09-01,0.07,77.33333,,72.0,2013-09
2013-09-02,,77.0,,,2013-09
2013-09-03,0.074,78.71429,,71.83333,2013-09
2013-09-04,0.0,79.75,,,2013-09
2013-09-05,0.0,77.25,,73.75,2013-09
2013-09-06,,77.0,,,2013-09
2013-09-07,,80.28571,86.33333,,2013-09
2013-09-08,,77.75,,,2013-09
2013-09-09,0.844,77.0,,72.5,2013-09
2013-09-10,0.0,78.0,,,2013-09
2013-09-11,,78.8,86.4,,2013-09
2013-09-12,,78.625,84.25,,2013-09
2013-09-13,0.14,76.25,,71.875,2013-09
2013-09-14,0.0,75.5,,,2013-09
2013-09-15,,79.0,,,2013-09
2013-09-16,,80.85714,86.14286,,2013-09
2013-09-17,,81.83333,,,2013-09
2013-09-18,,79.33333,,,2013-09
2013-09-19,,80.75,88.75,,2013-09
2013-09-20,,82.2,88.5,,2013-09
2013-09-21,,79.0,85.0,,2013-09
2013-09-22,,79.0,,,2013-09
2013-09-23,,75.0,78.75,,2013-09
2013-09-24,,75.5,81.0,,2013-09
2013-09-25,0.2,77.0,,73.0,2013-09
2013-09-26,0.0,78.0,83.0,,2013-09
2013-09-27,,77.0,83.66667,,2013-09
2013-09-28,,77.0,,,2013-09
2013-09-29,0.15667,78.25,,72.625,2013-09
2013-09-30,0.0,77.0,,73.0,2013-09
2013-10-01,0.02,78.0,83.88889,73.42857,2013-10
2013-10-02,0.0,80.44444,87.33333,,2013-10
2013-10-03,,78.0,86.0,,2013-10
2013-10-04,,77.0,,,2013-10
2013-10-05,,79.66667,85.25,,2013-10
2013-10-06,,80.57143,86.85714,,2013-10
2013-10-07,0.8475,76.0,,70.5,2013-10
2013-10-08,,79.0,,,2013-10
2013-10-09,,79.375,87.25,,2013-10
2013-10-10,,80.0,,,2013-10
2013-10-11,0.402,78.11111,,72.375,2013-10
2013-10-12,,80.0,,,2013-10
2013-10-13,,78.75,88.33333,,2013-10
2013-10-14,,79.5,87.42857,,2013-10
2013-10-15,,80.0,,,2013-10
2013-10-16,,79.5,,,2013-10
2013-10-17,,81.0,,,2013-10
2013-10-18,,81.83333,,,2013-10
2013-10-19,0.12,80.44444,,75.0,2013-10
2013-10-20,,81.0,,,2013-10
2013-10-21,,81.0,,,2013-10
2013-10-22,,81.0,,,2013-10
2013-10-23,,80.33333,,,2013-10
2013-10-24,,79.57143,,,2013-10
2013-10-25,0.16,76.25,,74.66667,2013-10
2013-10-26,0.0,82.5,,,2013-10
2013-10-28,,81.0,,,2013-10
2013-10-29,,80.83333,89.83333,,2013-10
2013-10-30,,83.0,,,2013-10
2013-10-31,0.226,81.75,,72.75,2013-10
2013-11-01,0.85,79.33333,,72.33333,2013-11
2013-11-02,0.0,78.42857,,,2013-11
2013-11-03,,81.0,,,2013-11
2013-11-04,,82.0,,,2013-11
2013-11-05,,78.8,,72.8,2013-11
2013-11-06,,81.0,89.0,,2013-11
2013-11-07,,83.66667,,,2013-11
2013-11-08,0.2,81.5,,74.66667,2013-11
2013-11-09,,82.0,,,2013-11
2013-11-10,,82.0,90.6,,2013-11
2013-11-11,,83.0,,,2013-11
2013-11-12,,80.42857,,,2013-11
2013-11-13,,81.0,,,2013-11
2013-11-14,,78.66667,,,2013-11
2013-11-15,,82.71429,,,2013-11
2013-11-16,,81.0,,,2013-11
2013-11-17,,82.0,,,2013-11
2013-11-18,,82.0,,,2013-11
2013-11-19,,83.0,,,2013-11
2013-11-20,,80.25,,,2013-11
2013-11-21,,82.0,,,2013-11
2013-11-22,,81.0,,,2013-11
2013-11-23,,82.0,,,2013-11
2013-11-24,0.04,80.0,,76.0,2013-11
2013-11-25,0.0,80.28571,,,2013-11
2013-11-26,,81.0,,,2013-11
2013-11-27,,81.0,,,2013-11
2013-11-28,,85.75,,,2013-11
2013-11-29,,83.0,,,2013-11
2013-11-30,,82.0,,,2013-11
2013-12-01,,83.66667,89.83333,,2013-12
2013-12-02,0.16,83.57143,,76.6,2013-12
2013-12-03,,81.0,,,2013-12
2013-12-04,,79.0,,,2013-12
2013-12-05,,83.125,89.625,,2013-12
2013-12-06,,82.0,,,2013-12
2013-12-07,,80.66667,,,2013-12
2013-12-08,,81.0,,,2013-12
2013-12-09,,82.0,,,2013-12
2013-12-10,,77.4,,69.2,2013-12
2013-12-11,,82.0,,,2013-12
2013-12-12,,82.57143,88.85714,,2013-12
2013-12-13,,80.5,,,2013-12
2013-12-14,,78.0,,,2013-12
2013-12-15,,80.0,,,2013-12
2013-12-16,,81.0,,,2013-12
2013-12-17,0.01,78.75,,69.875,2013-12
2013-12-18,,75.2,,64.75,2013-12
2013-12-19,,72.5,,65.75,2013-12
2013-12-20,,81.0,,,2013-12
2013-12-21,,82.0,,,2013-12
2013-12-22,,80.16667,,,2013-12
2013-12-23,,82.0,,,2013-12
2013-12-24,,75.8,91.33333,68.6,2013-12
2013-12-25,,82.0,,,2013-12
2013-12-26,,81.375,,66.6,2013-12
2013-12-27,,80.33333,,,2013-12
2013-12-28,,83.0,,,2013-12
2013-12-29,,81.0,,,2013-12
2013-12-30,,81.28571,,,2013-12
2013-12-31,,81.0,,,2013-12
2014-01-01,,80.0,,,2014-01
2014-01-02,,81.0,,,2014-01
2014-01-03,,80.66667,,,2014-01
2014-01-04,,83.0,,,2014-01
2014-01-05,,82.0,,,2014-01
2014-01-06,,79.625,,,2014-01
2014-01-07,0.02,76.55556,,70.0,2014-01
2014-01-08,,81.0,,,2014-01
2014-01-09,,82.0,,,2014-01
2014-01-10,,83.0,,,2014-01
2014-01-11,,82.0,,,2014-01
2014-01-12,,83.0,,,2014-01
2014-01-13,,83.0,,,2014-01
2014-01-14,,82.0,,,2014-01
2014-01-15,,83.0,,,2014-01
2014-01-16,,82.85714,,,2014-01
2014-01-19,0.93667,80.0,,73.0,2014-01
2014-01-20,0.0,85.0,,,2014-01
2014-01-21,,83.0,,,2014-01
2014-01-22,,83.0,,,2014-01
2014-01-23,,83.0,,,2014-01
2014-01-24,,83.125,,,2014-01
2014-01-25,,81.5,,74.0,2014-01
2014-01-26,,81.0,,,2014-01
2014-01-27,,83.0,,,2014-01
2014-01-28,,82.0,,77.0,2014-01
2014-01-29,,82.0,,,2014-01
2014-01-30,,82.0,,,2014-01
2014-01-31,,80.25,,,2014-01
2014-02-01,,79.66667,,,2014-02
2014-02-02,,82.0,,,2014-02
2014-02-03,,76.8,,68.4,2014-02
2014-02-04,,81.0,,,2014-02
2014-02-05,,82.4,,,2014-02
2014-02-06,,80.77778,,74.11111,2014-02
2014-02-07,,80.0,,73.33333,2014-02
2014-02-08,,80.85714,,74.5,2014-02
2014-02-09,,83.0,,,2014-02
2014-02-10,,81.2,,,2014-02
2014-02-11,,84.0,,,2014-02
2014-02-12,,83.0,,,2014-02
2014-02-13,,83.0,,,2014-02
2014-02-14,,82.88889,92.33333,,2014-02
2014-02-15,,81.5,,,2014-02
2014-02-16,0.04,80.28571,,74.2,2014-02
2014-02-17,,80.0,,,2014-02
2014-02-18,,83.0,,,2014-02
2014-02-19,,83.0,,,2014-02
2014-02-20,,82.33333,,,2014-02
2014-02-21,,85.0,,,2014-02
2014-02-22,,85.0,,,2014-02
2014-02-23,,87.33333,94.33333,,2014-02
2014-02-24,,84.0,,,2014-02
2014-02-25,,82.5,,,2014-02
2014-02-26,0.46,80.11111,89.0,74.125,2014-02
2014-02-27,,82.0,,,2014-02
2014-02-28,,84.0,,,2014-02
2014-03-01,,83.0,,,2014-03
2014-03-02,,82.25,,,2014-03
2014-03-03,,81.875,,73.85714,2014-03
2014-03-04,,83.0,,,2014-03
2014-03-05,,84.0,,,2014-03
2014-03-06,,78.0,,,2014-03
2014-03-07,,80.0,,,2014-03
2014-03-08,,83.0,,,2014-03
2014-03-09,,83.0,,,2014-03
2014-03-10,,83.0,,,2014-03
2014-03-11,,82.0,,,2014-03
2014-03-12,0.04,82.42857,,76.71429,2014-03
2014-03-13,,83.75,,,2014-03
2014-03-14,,83.0,,,2014-03
2014-03-15,,84.0,,,2014-03
2014-03-16,,84.0,,,2014-03
2014-03-17,0.48667,81.11111,,73.625,2014-03
2014-03-18,0.02333,81.33333,,75.0,2014-03
2014-03-19,,84.0,,,2014-03
2014-03-20,,84.0,,,2014-03
2014-03-21,,84.0,,,2014-03
2014-03-22,,83.0,,,2014-03
2014-03-23,,83.0,,,2014-03
2014-03-24,,80.0,,,2014-03
2014-03-25,,83.0,,,2014-03
2014-03-26,0.01,85.28571,93.16667,73.0,2014-03
2014-03-27,0.0,83.16667,,,2014-03
2014-03-28,,80.5,,,2014-03
2014-03-29,,83.0,,,2014-03
2014-03-30,,83.0,,,2014-03
2014-03-31,,78.0,,,2014-03
2014-04-01,,81.33333,,,2014-04
2014-04-02,,84.2,,,2014-04
2014-04-03,,80.0,,,2014-04
2014-04-04,,83.0,89.0,,2014-04
2014-04-05,,82.0,,,2014-04
2014-04-09,,84.0,,,2014-04
2014-04-10,,79.0,,,2014-04
2014-04-11,,80.0,,,2014-04
2014-04-12,,83.0,,,2014-04
2014-04-13,,81.0,,,2014-04
2014-04-14,,81.0,,,2014-04
2014-04-15,,85.0,91.5,,2014-04
2014-04-16,,84.33333,93.66667,,2014-04
2014-04-17,,83.875,,,2014-04
2014-04-18,,84.0,,,2014-04
2014-04-19,,84.42857,92.0,,2014-04
2014-04-20,,84.0,94.6,,2014-04
2014-04-21,0.50875,81.33333,,71.875,2014-04
2014-04-22,0.2025,81.11111,,77.0,2014-04
2014-04-23,0.0,83.0,,,2014-04
2014-04-24,0.0,84.25,88.71429,,2014-04
2014-04-25,,84.0,90.42857,,2014-04
2014-04-26,,82.85714,,,2014-04
2014-04-27,0.348,79.57143,,74.83333,2014-04
2014-04-28,,83.0,,,2014-04
2014-04-29,0.0,82.0,89.16667,76.5,2014-04
2014-04-30,,82.71429,,,2014-04
2014-05-01,0.565,79.14286,,73.14286,2014-05
2014-05-02,0.30167,83.33333,,74.75,2014-05
2014-05-03,,82.5,,,2014-05
2014-05-04,,86.0,,,2014-05
2014-05-05,,84.16667,92.33333,,2014-05
2014-05-06,0.84,79.16667,,75.2,2014-05
2014-05-07,0.49333,79.125,87.875,74.0,2014-05
2014-05-08,0.06667,78.33333,82.5,75.33333,2014-05
2014-05-09,0.30222,80.77778,85.75,74.33333,2014-05
2014-05-10,0.0,84.14286,,77.0,2014-05
2014-05-11,0.73667,83.0,91.25,74.375,2014-05
2014-05-12,0.05333,83.57143,,76.33333,2014-05
2014-05-13,,85.0,,,2014-05
2014-05-14,,81.22222,86.57143,,2014-05
2014-05-15,,82.0,87.66667,,2014-05
2014-05-16,0.18,80.11111,,73.875,2014-05
2014-05-17,0.03833,82.22222,91.66667,73.77778,2014-05
2014-05-18,,84.0,,,2014-05
2014-05-19,0.19,84.11111,91.57143,74.71429,2014-05
2014-05-20,0.0,85.14286,90.75,,2014-05
2014-05-21,0.275,80.55556,,76.5,2014-05
2014-05-22,0.24286,80.55556,90.33333,72.88889,2014-05
2014-05-23,0.0,80.85714,91.0,76.0,2014-05
2014-05-24,,84.55556,90.2,75.77778,2014-05
2014-05-25,,85.77778,91.125,,2014-05
2014-05-26,0.0,82.66667,,76.28571,2014-05
2014-05-27,0.332,78.66667,88.83333,72.5,2014-05
2014-05-28,0.47,77.85714,88.0,71.16667,2014-05
2014-05-29,0.128,79.77778,84.28571,73.33333,2014-05
2014-05-30,0.0,82.25,87.0,,2014-05
2014-05-31,0.14667,80.57143,,73.0,2014-05
2014-06-01,0.0,80.14286,89.0,75.2,2014-06
2014-06-02,,77.5,,,2014-06
2014-06-03,,82.66667,90.16667,74.75,2014-06
2014-06-04,0.0,82.14286,88.33333,76.0,2014-06
2014-06-05,1.75,77.16667,,71.6,2014-06
2014-06-06,1.95667,77.77778,84.85714,72.75,2014-06
2014-06-07,0.0,77.75,87.5,,2014-06
2014-06-08,0.528,80.88889,87.5,72.25,2014-06
2014-06-09,0.0,82.875,,74.0,2014-06
2014-06-10,0.42333,78.5,86.33333,74.5,2014-06
2014-06-11,0.36714,80.22222,88.33333,73.11111,2014-06
2014-06-12,0.0,77.66667,,,2014-06
2014-06-13,0.26222,78.77778,84.875,73.42857,2014-06
2014-06-14,0.395,81.66667,89.0,73.33333,2014-06
2014-06-15,0.0,80.88889,87.42857,75.0,2014-06
2014-06-16,1.92,79.33333,,74.83333,2014-06
2014-06-17,,81.0,,,2014-06
2014-06-19,,82.0,,,2014-06
